id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
SK1,Abbey,,Saskatchewan,CA,50.7369,-108.76,ardac,1021.7,False
SK2,Aberdeen,,Saskatchewan,CA,52.327,-106.288,ardac,999.9,False
SK3,Aberfeldy,,Saskatchewan,CA,53.25,-109.883,ardac,999.7,False
SK4,Abernethy,,Saskatchewan,CA,50.7474,-103.416,ardac,973.6,False
SK5,Admiral,,Saskatchewan,CA,49.7134,-108.006,ardac,1066.8,False
SK6,Air Ronge,,Saskatchewan,CA,55.0833,-105.317,ardac,755.3,False
SK7,Alameda,,Saskatchewan,CA,49.2667,-102.283,ardac,1055.5,False
SK8,Albertville,,Saskatchewan,CA,53.3963,-105.541,ardac,881.1,False
SK9,Alice Beach,,Saskatchewan,CA,50.9257,-105.165,ardac,1044.1,False
SK10,Alida,,Saskatchewan,CA,49.389,-101.874,ardac,1028.0,False
SK11,Allan,,Saskatchewan,CA,51.8952,-106.053,ardac,1019.1,False
SK12,Alta Vista,,Saskatchewan,CA,50.8035,-104.968,ardac,1043.8,False
SK13,Alticane,,Saskatchewan,CA,52.9015,-107.481,ardac,1014.8,False
SK14,Alvena,,Saskatchewan,CA,52.5176,-106.02,ardac,972.0,False
SK15,Amazon,,Saskatchewan,CA,51.55,-105.45,ardac,1011.6,False
SK16,Amsterdam,,Saskatchewan,CA,51.7488,-102.46,ardac,846.4,False
SK17,Aneroid,,Saskatchewan,CA,49.7167,-107.3,ardac,1118.1,False
SK18,Annaheim,,Saskatchewan,CA,52.32,-104.818,ardac,923.4,False
SK19,Antler,,Saskatchewan,CA,49.5675,-101.458,ardac,995.3,False
SK20,Aquadeo,,Saskatchewan,CA,53.1319,-108.42,ardac,1046.8,False
SK21,Arborfield,,Saskatchewan,CA,53.1061,-103.661,ardac,808.1,False
SK22,Archerwill,,Saskatchewan,CA,52.439,-103.859,ardac,864.2,False
SK23,Arcola,,Saskatchewan,CA,49.6377,-102.492,ardac,1029.9,False
SK24,Ardill,,Saskatchewan,CA,49.9377,-105.844,ardac,1156.3,False
SK25,Arlington Beach,,Saskatchewan,CA,51.2479,-105.231,ardac,1022.7,False
SK26,Armit,,Saskatchewan,CA,52.8333,-101.783,ardac,729.0,False
SK27,Armley,,Saskatchewan,CA,53.1167,-104.033,ardac,827.6,False
SK28,Arran,,Saskatchewan,CA,51.8833,-101.717,ardac,800.5,False
SK29,Asquith,,Saskatchewan,CA,52.1336,-107.226,ardac,1060.3,False
SK30,Assiniboia,,Saskatchewan,CA,49.6305,-105.987,ardac,1188.4,False
SK31,Atwater,,Saskatchewan,CA,50.7768,-102.227,ardac,917.3,False
SK32,Auburnton,,Saskatchewan,CA,49.4048,-102.077,ardac,1034.5,False
SK33,Avonlea,,Saskatchewan,CA,50.0156,-105.056,ardac,1111.8,False
SK34,Aylesbury,,Saskatchewan,CA,50.9395,-105.692,ardac,1069.8,False
SK35,Aylsham,,Saskatchewan,CA,53.1937,-103.805,ardac,810.2,False
SK36,B-Say-Tah,,Saskatchewan,CA,50.7868,-103.858,ardac,991.1,False
SK37,Badgerville,,Saskatchewan,CA,51.6336,-101.912,ardac,830.2,False
SK38,Balcarres,,Saskatchewan,CA,50.8035,-103.546,ardac,975.0,False
SK39,Baldwinton,,Saskatchewan,CA,52.7888,-109.256,ardac,1025.0,False
SK40,Balgonie,,Saskatchewan,CA,50.4893,-104.265,ardac,1034.9,False
SK41,Balone Beach,,Saskatchewan,CA,52.6679,-105.602,ardac,940.2,False
SK42,Bangor,,Saskatchewan,CA,50.8073,-102.342,ardac,919.7,False
SK43,Bankend,,Saskatchewan,CA,51.5098,-103.848,ardac,932.8,False
SK44,Bapaume,,Saskatchewan,CA,53.3833,-107.674,ardac,990.4,False
SK45,Barrier Ford,,Saskatchewan,CA,52.5405,-103.706,ardac,849.0,False
SK46,Battleford,,Saskatchewan,CA,52.7382,-108.308,ardac,1068.9,False
SK47,Bayard,,Saskatchewan,CA,50.0204,-105.289,ardac,1122.6,False
SK48,Beacon Hill,,Saskatchewan,CA,54.3546,-109.654,ardac,1034.7,False
SK49,Beadle,,Saskatchewan,CA,51.4671,-109.004,ardac,1014.4,False
SK50,Bear Creek,,Saskatchewan,CA,56.2975,-108.936,ardac,882.5,False
SK51,Beardy's 97 and Okemasis' 96,,Saskatchewan,CA,52.8129,-106.3484,ardac,964.9,False
SK52,Beatty,,Saskatchewan,CA,52.9001,-104.805,ardac,883.9,False
SK53,Beaubier,,Saskatchewan,CA,49.1263,-104.078,ardac,1143.2,False
SK54,Beauval,,Saskatchewan,CA,55.1472,-107.611,ardac,876.4,False
SK55,Beaver Creek,,Saskatchewan,CA,51.9729,-106.669,ardac,1046.4,False
SK56,Beaver Flat,,Saskatchewan,CA,50.6604,-107.656,ardac,1099.1,False
SK57,Beechy,,Saskatchewan,CA,50.8833,-107.383,ardac,1120.6,False
SK58,Belbutte,,Saskatchewan,CA,53.3667,-107.817,ardac,999.0,False
SK59,Belle Plaine,,Saskatchewan,CA,50.3945,-105.156,ardac,1085.7,False
SK60,Bellegarde,,Saskatchewan,CA,49.5308,-101.549,ardac,1002.2,False
SK61,Bengough,,Saskatchewan,CA,49.396,-105.127,ardac,1167.1,False
SK62,Benson,,Saskatchewan,CA,49.4551,-103.004,ardac,1067.7,False
SK63,Bertwell,,Saskatchewan,CA,52.5886,-102.545,ardac,785.5,False
SK64,Bethune,,Saskatchewan,CA,50.7129,-105.207,ardac,1062.8,False
SK65,Beverley,,Saskatchewan,CA,50.2685,-107.98,ardac,1073.2,False
SK66,Bienfait,,Saskatchewan,CA,49.1423,-102.805,ardac,1087.9,False
SK67,Big Beaver,,Saskatchewan,CA,49.1006,-105.171,ardac,1194.4,False
SK68,Big Island Lake,,Saskatchewan,CA,54.4291,-109.66,ardac,1030.1,False
SK69,Big River,,Saskatchewan,CA,53.8348,-107.034,ardac,926.1,False
SK70,Big Shell,,Saskatchewan,CA,53.2004,-107.129,ardac,975.2,False
SK71,Biggar,,Saskatchewan,CA,52.058,-107.985,ardac,1093.3,False
SK72,Birch Hills,,Saskatchewan,CA,52.983,-105.435,ardac,907.5,False
SK73,Birch Narrows,,Saskatchewan,CA,56.4703,-108.689,ardac,860.4,False
SK74,Bird's Point,,Saskatchewan,CA,50.5465,-102.368,ardac,943.5,False
SK75,Birmingham,,Saskatchewan,CA,50.9735,-102.938,ardac,932.5,False
SK76,Birsay,,Saskatchewan,CA,51.0976,-106.981,ardac,1125.4,False
SK77,Bjorkdale,,Saskatchewan,CA,52.7107,-103.646,ardac,833.9,False
SK78,Black Lake,,Saskatchewan,CA,59.1333,-105.6,ardac,604.9,False
SK79,Black Point,,Saskatchewan,CA,56.3667,-109.45,ardac,907.7,False
SK80,Bladworth,,Saskatchewan,CA,51.3669,-106.137,ardac,1061.1,False
SK81,Blaine Lake,,Saskatchewan,CA,52.8302,-106.881,ardac,989.9,False
SK82,Blumenheim,,Saskatchewan,CA,52.3896,-106.417,ardac,1001.1,False
SK83,Blumenhof,,Saskatchewan,CA,50.0229,-107.7,ardac,1091.6,False
SK84,Blumenthal,,Saskatchewan,CA,52.4818,-106.377,ardac,991.9,False
SK85,Bodmin,,Saskatchewan,CA,53.7544,-106.986,ardac,929.0,False
SK86,Boharm,,Saskatchewan,CA,50.4,-105.717,ardac,1113.0,False
SK87,Borden,,Saskatchewan,CA,52.4056,-107.238,ardac,1039.8,False
SK88,Brabant Lake,,Saskatchewan,CA,56.1167,-103.75,ardac,612.7,False
SK89,Bracken,,Saskatchewan,CA,49.1782,-108.096,ardac,1057.8,False
SK90,Bradwell,,Saskatchewan,CA,51.9477,-106.232,ardac,1025.2,False
SK91,Brancepeth,,Saskatchewan,CA,53.002,-105.262,ardac,897.7,False
SK92,Bredenbury,,Saskatchewan,CA,50.9435,-102.049,ardac,895.0,False
SK93,Brewer,,Saskatchewan,CA,50.9872,-102.7273,ardac,921.7,False
SK94,Briercrest,,Saskatchewan,CA,50.1667,-105.267,ardac,1109.5,False
SK95,Broadview,,Saskatchewan,CA,50.3793,-102.58,ardac,967.4,False
SK96,Brock,,Saskatchewan,CA,51.4421,-108.72,ardac,1033.8,False
SK97,Broderick,,Saskatchewan,CA,51.4883,-106.919,ardac,1094.3,False
SK98,Brownlee,,Saskatchewan,CA,50.7371,-106.018,ardac,1101.9,False
SK99,Bruno,,Saskatchewan,CA,52.2632,-105.524,ardac,965.3,False
SK100,Buchanan,,Saskatchewan,CA,51.7,-102.75,ardac,864.2,False
SK101,Buena Vista,,Saskatchewan,CA,50.7821,-104.942,ardac,1044.2,False
SK102,Buffalo Narrows,,Saskatchewan,CA,55.8661,-108.489,ardac,880.4,False
SK103,Bulyea,,Saskatchewan,CA,50.9854,-104.863,ardac,1024.3,False
SK104,Burgis Beach,,Saskatchewan,CA,51.5431,-102.622,ardac,870.7,False
SK105,Burr,,Saskatchewan,CA,52.042,-105.135,ardac,959.7,False
SK106,Burstall,,Saskatchewan,CA,50.6559,-109.908,ardac,939.5,False
SK107,Bushell Park,,Saskatchewan,CA,50.3396,-105.552,ardac,1109.6,False
SK108,Cabri,,Saskatchewan,CA,50.6194,-108.461,ardac,1041.6,False
SK109,Cadillac,,Saskatchewan,CA,49.7259,-107.737,ardac,1086.4,False
SK110,Calder,,Saskatchewan,CA,51.1579,-101.749,ardac,863.3,False
SK111,Camp Dundurn,,Saskatchewan,CA,51.8522,-106.555,ardac,1049.3,False
SK112,Camsell Portage,,Saskatchewan,CA,59.6093,-109.264,ardac,759.4,False
SK113,Cana,,Saskatchewan,CA,50.8854,-102.643,ardac,926.4,False
SK114,Candiac,,Saskatchewan,CA,50.2111,-103.259,ardac,1012.0,False
SK115,Candle Lake,,Saskatchewan,CA,53.7517,-105.252,ardac,840.5,False
SK116,Cando,,Saskatchewan,CA,52.3731,-108.215,ardac,1083.7,False
SK117,Cannington Lake,,Saskatchewan,CA,49.7838,-102.162,ardac,1003.1,False
SK118,Canoe Lake 165,,Saskatchewan,CA,54.1018,-108.085,ardac,964.9,False
SK119,Canoe Narrows,,Saskatchewan,CA,55.1634,-108.157,ardac,904.0,False
SK120,Canora,,Saskatchewan,CA,51.6333,-102.433,ardac,854.4,False
SK121,Cantuar,,Saskatchewan,CA,50.383,-108.009,ardac,1071.8,False
SK122,Canwood,,Saskatchewan,CA,53.3616,-106.604,ardac,936.8,False
SK123,Carievale,,Saskatchewan,CA,49.1743,-101.624,ardac,1038.7,False
SK124,Carlea,,Saskatchewan,CA,53.15,-103.9,ardac,818.2,False
SK125,Carlyle,,Saskatchewan,CA,49.6333,-102.267,ardac,1021.1,False
SK126,Carlyle Lake Resort,,Saskatchewan,CA,49.7418,-102.274,ardac,1011.5,False
SK127,Carmel,,Saskatchewan,CA,52.2248,-105.349,ardac,958.4,False
SK128,Carmichael,,Saskatchewan,CA,50.0455,-108.648,ardac,1023.7,False
SK129,Carnduff,,Saskatchewan,CA,49.1749,-101.794,ardac,1045.0,False
SK130,Caron,,Saskatchewan,CA,50.4582,-105.874,ardac,1116.3,False
SK131,Caronport,,Saskatchewan,CA,50.459,-105.815,ardac,1113.2,False
SK132,Carrot River,,Saskatchewan,CA,53.2833,-103.583,ardac,792.4,False
SK133,Carry The Kettle,,Saskatchewan,CA,50.3522,-103.468,ardac,1009.3,False
SK134,Casa Rio,,Saskatchewan,CA,52.0275,-106.646,ardac,1040.9,False
SK135,Cedar Villa Estates,,Saskatchewan,CA,52.0965,-106.772,ardac,1041.4,False
SK136,Cedoux,,Saskatchewan,CA,49.8833,-103.867,ardac,1067.6,False
SK137,Central Butte,,Saskatchewan,CA,50.7976,-106.507,ardac,1122.6,False
SK138,Ceylon,,Saskatchewan,CA,49.4587,-104.601,ardac,1137.5,False
SK139,Chamberlain,,Saskatchewan,CA,50.85,-105.567,ardac,1070.3,False
SK140,Chaplin,,Saskatchewan,CA,50.4616,-106.658,ardac,1155.9,False
SK141,Chelan,,Saskatchewan,CA,52.6105,-103.393,ardac,827.6,False
SK142,Chitek Lake,,Saskatchewan,CA,53.7538,-107.731,ardac,968.3,False
SK143,Choiceland,,Saskatchewan,CA,53.4924,-104.484,ardac,822.4,False
SK144,Chorney Beach,,Saskatchewan,CA,51.8064,-103.553,ardac,895.2,False
SK145,Chortitz,,Saskatchewan,CA,50.1056,-107.645,ardac,1096.4,False
SK146,Christopher Lake,,Saskatchewan,CA,53.5402,-105.791,ardac,882.9,False
SK147,Churchbridge,,Saskatchewan,CA,50.8977,-101.891,ardac,892.1,False
SK148,Clair,,Saskatchewan,CA,52.0222,-104.077,ardac,905.6,False
SK149,Clavet,,Saskatchewan,CA,51.9957,-106.374,ardac,1029.7,False
SK150,Claybank,,Saskatchewan,CA,50.0455,-105.233,ardac,1117.8,False
SK151,Clearwater River,,Saskatchewan,CA,56.5296,-109.492,ardac,902.4,False
SK153,Clemenceau,,Saskatchewan,CA,52.6652,-102.527,ardac,779.0,False
SK154,Climax,,Saskatchewan,CA,49.2077,-108.388,ardac,1036.4,False
SK155,Clouston,,Saskatchewan,CA,53.1,-105.85,ardac,918.6,False
SK156,Cluff Lake,,Saskatchewan,CA,58.3653,-109.531,ardac,841.2,False
SK157,Cochin,,Saskatchewan,CA,53.0823,-108.337,ardac,1046.0,False
SK158,Coderre,,Saskatchewan,CA,50.1333,-106.383,ardac,1167.5,False
SK159,Codette,,Saskatchewan,CA,53.2815,-104.028,ardac,816.9,False
SK160,Cole Bay,,Saskatchewan,CA,55.0974,-108.322,ardac,916.8,False
SK161,Colesdale Park,,Saskatchewan,CA,50.9523,-105.148,ardac,1041.2,False
SK162,Coleville,,Saskatchewan,CA,51.7105,-109.246,ardac,1001.2,False
SK163,Colfax,,Saskatchewan,CA,49.9445,-103.982,ardac,1067.6,False
SK164,Colgate,,Saskatchewan,CA,49.3993,-103.892,ardac,1110.9,False
SK165,Colonsay,,Saskatchewan,CA,51.9775,-105.87,ardac,1003.6,False
SK166,Congress,,Saskatchewan,CA,49.7539,-106.021,ardac,1180.0,False
SK167,Conquest,,Saskatchewan,CA,51.5306,-107.24,ardac,1108.7,False
SK168,Consul,,Saskatchewan,CA,49.2946,-109.52,ardac,953.5,False
SK169,Corning,,Saskatchewan,CA,49.9582,-102.971,ardac,1021.4,False
SK170,Coronach,,Saskatchewan,CA,49.1114,-105.516,ardac,1209.5,False
SK171,Coteau Beach,,Saskatchewan,CA,51.1663,-106.825,ardac,1112.1,False
SK172,Cowessess 73,,Saskatchewan,CA,50.5106,-102.654,ardac,959.2,False
SK173,Craik,,Saskatchewan,CA,51.05,-105.817,ardac,1067.8,False
SK174,Crane Valley,,Saskatchewan,CA,49.757,-105.527,ardac,1155.7,False
SK175,Craven,,Saskatchewan,CA,50.7084,-104.81,ardac,1043.5,False
SK176,Cree Lake,,Saskatchewan,CA,57.3562,-106.834,ardac,718.0,False
SK177,Creelman,,Saskatchewan,CA,49.818,-103.31,ardac,1048.5,False
SK178,Creighton,,Saskatchewan,CA,54.75,-101.9,ardac,603.5,False
SK179,Crooked River,,Saskatchewan,CA,52.8551,-103.733,ardac,828.7,False
SK180,Crutwell,,Saskatchewan,CA,53.2193,-106.069,ardac,920.4,False
SK181,Crystal Bay-Sunset,,Saskatchewan,CA,53.5426,-108.867,ardac,1042.9,False
SK182,Crystal Lake,,Saskatchewan,CA,51.85,-102.433,ardac,837.0,False
SK183,Crystal Springs,,Saskatchewan,CA,52.8079,-105.364,ardac,917.9,False
SK184,Cudsaskwa Beach,,Saskatchewan,CA,52.6491,-105.637,ardac,943.4,False
SK185,Cudworth,,Saskatchewan,CA,52.4915,-105.733,ardac,960.5,False
SK186,Cumberland House,,Saskatchewan,CA,53.9538,-102.269,ardac,678.4,False
SK187,Cupar,,Saskatchewan,CA,50.9465,-104.212,ardac,995.2,False
SK188,Cut Knife,,Saskatchewan,CA,52.745,-109.018,ardac,1039.4,False
SK189,D'Arcy,,Saskatchewan,CA,51.4667,-108.533,ardac,1047.1,False
SK190,Dafoe,,Saskatchewan,CA,51.7544,-104.526,ardac,948.6,False
SK191,Dalmeny,,Saskatchewan,CA,52.3423,-106.773,ardac,1022.0,False
SK192,Dana,,Saskatchewan,CA,52.2884,-105.705,ardac,973.4,False
SK193,Danbury,,Saskatchewan,CA,52.055,-102.265,ardac,812.6,False
SK194,Darlings Beach,,Saskatchewan,CA,49.9791,-107.925,ardac,1074.9,False
SK195,Davidson,,Saskatchewan,CA,51.2633,-105.989,ardac,1060.9,False
SK196,Davin,,Saskatchewan,CA,50.3836,-104.109,ardac,1036.3,False
SK197,Davis,,Saskatchewan,CA,53.1104,-105.672,ardac,909.1,False
SK198,Day Star,,Saskatchewan,CA,51.5076,-104.223,ardac,951.7,False
SK199,Day's Beach,,Saskatchewan,CA,53.0502,-108.335,ardac,1048.1,False
SK200,Debden,,Saskatchewan,CA,53.5265,-106.881,ardac,939.3,False
SK201,Deer Valley,,Saskatchewan,CA,50.5929,-104.885,ardac,1056.5,False
SK202,Delisle,,Saskatchewan,CA,51.9267,-107.134,ardac,1072.2,False
SK203,Delmas,,Saskatchewan,CA,52.9289,-108.603,ardac,1070.6,False
SK204,Demaine,,Saskatchewan,CA,50.8905,-107.259,ardac,1129.5,False
SK205,Denare Beach,,Saskatchewan,CA,54.6575,-102.081,ardac,619.1,False
SK206,Denholm,,Saskatchewan,CA,52.6572,-108.01,ardac,1059.6,False
SK207,Denzil,,Saskatchewan,CA,52.2278,-109.649,ardac,984.2,False
SK208,Deschambault Lake,,Saskatchewan,CA,54.9107,-103.374,ardac,664.3,False
SK209,Descharme Lake,,Saskatchewan,CA,57.1043,-109.212,ardac,862.1,False
SK210,Dilke,,Saskatchewan,CA,50.8667,-105.25,ardac,1052.9,False
SK211,Dillon,,Saskatchewan,CA,55.9278,-108.931,ardac,901.2,False
SK212,Dinsmore,,Saskatchewan,CA,51.3332,-107.444,ardac,1121.7,False
SK213,Disley,,Saskatchewan,CA,50.6402,-105.051,ardac,1060.8,False
SK214,Dodsland,,Saskatchewan,CA,51.7997,-108.836,ardac,1030.8,False
SK215,Dollard,,Saskatchewan,CA,49.6167,-108.583,ardac,1024.1,False
SK216,Domremy,,Saskatchewan,CA,52.7886,-105.729,ardac,936.8,False
SK217,Donavon,,Saskatchewan,CA,51.8,-107.133,ardac,1082.3,False
SK218,Dore Lake,,Saskatchewan,CA,54.6209,-107.409,ardac,896.5,False
SK219,Dorintosh,,Saskatchewan,CA,54.3527,-108.625,ardac,979.1,False
SK220,Drake,,Saskatchewan,CA,51.7468,-105.012,ardac,974.3,False
SK221,Drinkwater,,Saskatchewan,CA,50.2967,-105.136,ardac,1092.6,False
SK222,Dubuc,,Saskatchewan,CA,50.6838,-102.476,ardac,936.3,False
SK223,Duck Lake,,Saskatchewan,CA,52.8117,-106.227,ardac,959.0,False
SK224,Duff,,Saskatchewan,CA,50.8741,-103.091,ardac,947.9,False
SK225,Dunblane,,Saskatchewan,CA,51.2023,-106.88,ardac,1112.5,False
SK226,Dundurn,,Saskatchewan,CA,51.8093,-106.507,ardac,1049.6,False
SK227,Dunfermline,,Saskatchewan,CA,52.1339,-107.039,ardac,1051.2,False
SK228,Dunkirk,,Saskatchewan,CA,50.0333,-105.717,ardac,1142.4,False
SK229,Duperow,,Saskatchewan,CA,51.97,-108.243,ardac,1074.2,False
SK230,Duval,,Saskatchewan,CA,51.1572,-104.991,ardac,1017.4,False
SK231,Dysart,,Saskatchewan,CA,50.9472,-104.036,ardac,986.6,False
SK232,Eagle Ridge,,Saskatchewan,CA,52.1611,-106.492,ardac,1022.9,False
SK233,Earl Grey,,Saskatchewan,CA,50.9342,-104.71,ardac,1020.7,False
SK234,Eastend,,Saskatchewan,CA,49.5167,-108.817,ardac,1006.3,False
SK235,Eatonia,,Saskatchewan,CA,51.2234,-109.39,ardac,984.6,False
SK236,Ebenezer,,Saskatchewan,CA,51.3696,-102.447,ardac,876.8,False
SK237,Echo Bay,,Saskatchewan,CA,53.2167,-107.133,ardac,974.2,False
SK238,Edam,,Saskatchewan,CA,53.1876,-108.769,ardac,1061.4,False
SK239,Edenwold,,Saskatchewan,CA,50.6333,-104.25,ardac,1022.4,False
SK240,Edgeley,,Saskatchewan,CA,50.6377,-103.995,ardac,1009.9,False
SK241,Elbow,,Saskatchewan,CA,51.1212,-106.596,ardac,1103.3,False
SK242,Elbow Lake,,Saskatchewan,CA,52.4927,-101.716,ardac,751.7,False
SK243,Eldersley,,Saskatchewan,CA,52.8602,-103.818,ardac,832.9,False
SK244,Eldorado,,Saskatchewan,CA,59.5516,-108.514,ardac,761.8,False
SK245,Elfros,,Saskatchewan,CA,51.7418,-103.864,ardac,915.8,False
SK246,Elrose,,Saskatchewan,CA,51.2,-108.033,ardac,1079.3,False
SK247,Elstow,,Saskatchewan,CA,51.9874,-106.058,ardac,1013.0,False
SK248,Emma Lake,,Saskatchewan,CA,53.562,-105.872,ardac,885.4,False
SK249,Endeavour,,Saskatchewan,CA,52.1609,-102.657,ardac,823.4,False
SK250,Englefeld,,Saskatchewan,CA,52.162,-104.655,ardac,925.7,False
SK251,English River,,Saskatchewan,CA,55.9169,-107.723,ardac,836.1,False
SK252,Ernfold,,Saskatchewan,CA,50.4462,-106.892,ardac,1152.1,False
SK253,Erwood,,Saskatchewan,CA,52.8582,-102.187,ardac,747.6,False
SK254,Esk,,Saskatchewan,CA,51.8167,-104.85,ardac,960.8,False
SK255,Espeseth Cove,,Saskatchewan,CA,50.5508,-102.4,ardac,944.5,False
SK256,Esterhazy,,Saskatchewan,CA,50.6551,-102.074,ardac,921.2,False
SK257,Estevan,,Saskatchewan,CA,49.1333,-102.983,ardac,1096.1,False
SK258,Estlin,,Saskatchewan,CA,50.2512,-104.526,ardac,1067.0,False
SK259,Eston,,Saskatchewan,CA,51.15,-108.75,ardac,1028.5,False
SK260,Ethelton,,Saskatchewan,CA,52.7866,-104.932,ardac,898.2,False
SK261,Etomami,,Saskatchewan,CA,52.7312,-102.319,ardac,763.6,False
SK262,Etters Beach,,Saskatchewan,CA,51.234,-105.289,ardac,1026.8,False
SK263,Evergreen Acres,,Saskatchewan,CA,53.5162,-108.661,ardac,1033.6,False
SK264,Evergreen Brightsand,,Saskatchewan,CA,53.6144,-108.835,ardac,1036.5,False
SK265,Evesham,,Saskatchewan,CA,52.3911,-109.844,ardac,975.3,False
SK266,Eyebrow,,Saskatchewan,CA,50.8,-106.15,ardac,1103.9,False
SK267,Fairholme,,Saskatchewan,CA,53.4277,-108.54,ardac,1033.0,False
SK268,Fairlight,,Saskatchewan,CA,49.8749,-101.68,ardac,975.3,False
SK269,Fairy Glen,,Saskatchewan,CA,53.0348,-104.538,ardac,860.6,False
SK270,Fenton,,Saskatchewan,CA,53.0161,-105.586,ardac,912.2,False
SK271,Fenwood,,Saskatchewan,CA,51.0125,-103.047,ardac,934.3,False
SK272,Ferland,,Saskatchewan,CA,49.4489,-106.951,ardac,1142.5,False
SK273,Fielding,,Saskatchewan,CA,52.5184,-107.55,ardac,1046.7,False
SK274,Fife Lake,,Saskatchewan,CA,49.1949,-105.729,ardac,1212.4,False
SK275,Fillmore,,Saskatchewan,CA,49.8795,-103.434,ardac,1048.6,False
SK276,Findlater,,Saskatchewan,CA,50.7885,-105.402,ardac,1066.7,False
SK277,Fishing Lake,,Saskatchewan,CA,51.8625,-103.636,ardac,895.1,False
SK278,Fiske,,Saskatchewan,CA,51.4833,-108.4,ardac,1056.5,False
SK279,Flaxcombe,,Saskatchewan,CA,51.4785,-109.601,ardac,973.1,False
SK280,Fleming,,Saskatchewan,CA,50.0735,-101.508,ardac,950.2,False
SK281,Flying Dust,,Saskatchewan,CA,54.1402,-108.399,ardac,979.6,False
SK282,Foam Lake,,Saskatchewan,CA,51.6429,-103.53,ardac,906.7,False
SK283,Fond-du-Lac,,Saskatchewan,CA,59.3214,-107.189,ardac,694.0,False
SK284,Forget,,Saskatchewan,CA,49.65,-102.867,ardac,1044.4,False
SK285,Fort Qu'Appelle,,Saskatchewan,CA,50.7669,-103.79,ardac,989.5,False
SK286,Fort San,,Saskatchewan,CA,50.7879,-103.804,ardac,988.4,False
SK287,Fort Walsh,,Saskatchewan,CA,49.5667,-109.883,ardac,929.0,False
SK288,Fosston,,Saskatchewan,CA,52.1902,-103.812,ardac,879.7,False
SK289,Fox Valley,,Saskatchewan,CA,50.4656,-109.481,ardac,967.4,False
SK290,Francis,,Saskatchewan,CA,50.1,-103.867,ardac,1049.0,False
SK291,Frenchman Butte,,Saskatchewan,CA,53.5907,-109.633,ardac,1028.3,False
SK292,Frobisher,,Saskatchewan,CA,49.2092,-102.426,ardac,1066.5,False
SK293,Frontier,,Saskatchewan,CA,49.206,-108.563,ardac,1023.5,False
SK294,Fulda,,Saskatchewan,CA,52.35,-105.217,ardac,942.8,False
SK295,Furdale,,Saskatchewan,CA,52.0781,-106.688,ardac,1038.8,False
SK296,Furness,,Saskatchewan,CA,53.1167,-109.967,ardac,989.6,False
SK297,Gainsborough,,Saskatchewan,CA,49.1791,-101.449,ardac,1031.7,False
SK298,Garrick,,Saskatchewan,CA,53.4917,-104.338,ardac,815.5,False
SK299,Garson Lake,,Saskatchewan,CA,56.3127,-109.956,ardac,938.5,False
SK300,Gerald,,Saskatchewan,CA,50.6662,-101.794,ardac,908.3,False
SK301,Gibbs,,Saskatchewan,CA,50.9037,-104.866,ardac,1030.8,False
SK302,Girvin,,Saskatchewan,CA,51.1585,-105.912,ardac,1064.6,False
SK303,Gladmar,,Saskatchewan,CA,49.1641,-104.453,ardac,1156.4,False
